max_table_score,mean_table_score,median_table_score
5,1.455001,1
5,1.456001,1
5,1.456001,1
5,1.457001,1
5,1.457001,1
5,1.458001,1
5,1.469001,1
5,1.469001,1
5,1.471001,1
5,1.472001,1
5,1.474001,1
5,1.476001,1
5,1.476001,1
5,1.487001,1
7,1.549001,1
7,1.549001,1
7,1.560001,1
7,1.560001,1
7,1.640002,1
7,1.650002,1
7,1.650002,1
7,1.650002,1
7,1.650002,1
7,1.650002,1
7,1.650002,1
7,1.660002,1
7,1.660002,1
7,1.660002,1
7,1.660002,1
7,1.670002,1
7,1.680001,1
7,1.680001,1
7,1.690001,1
7,1.700001,1
7,1.700001,1
7,1.700001,1
7,1.700001,1
7,1.720002,1
7,1.730002,1
7,1.730002,1
7,1.740002,1
7,1.740002,1
7,1.740002,1
7,1.750002,1
7,1.750002,1
7,1.750002,1
7,1.750002,1
7,1.770002,1
7,1.780002,1
7,1.780002,1
7,1.780002,1
7,1.790002,1.5
7,1.790002,1.5
7,1.800002,2
7,1.810001,2
7,1.810001,2
7,1.840002,2
7,1.840002,2
7,1.840002,2
7,1.840002,2
7,1.860002,2
7,1.860002,2
7,1.860002,2
7,1.870002,2
7,1.870002,2
7,1.890002,2
7,1.930001,2
7,1.930001,2
7,1.940001,2
7,1.940001,2
7,1.940001,2
7,1.940001,2
7,1.940001,2
7,1.940001,2
7,1.940001,2
7,1.940001,2
7,1.940001,2
7,1.940001,2
7,1.940001,2
7,1.940001,2
7,1.940001,2
7,1.960001,2
7,2.000001,2
7,2.010001,2
7,2.010001,2
7,2.010001,2
7,2.020001,2
7,2.020001,2
7,2.030002,2
7,2.030002,2
7,2.060002,2
7,2.120002,2
7,2.130002,2
7,2.130002,2
7,2.130002,2
7,2.140002,2
7,2.140002,2
7,2.140002,2
7,2.140002,2
7,2.140002,2
7,2.140002,2
7,2.140002,2
7,2.140002,2
7,2.140002,2
7,2.150002,2
7,2.150002,2
7,2.170002,2
7,2.170002,2
7,2.170002,2
7,2.170002,2
7,2.180001,2
7,2.200001,2
7,2.200001,2
7,2.200001,2
7,2.200001,2
7,2.200001,2
7,2.200001,2
7,2.200001,2
7,2.200001,2
7,2.210001,2
7,2.210001,2
7,2.210001,2
7,2.210001,2
7,2.210001,2
7,2.220001,2
7,2.220001,2
7,2.220001,2
7,2.230001,2
7,2.230001,2
7,2.230001,2
7,2.230001,2
7,2.230001,2
7,2.230001,2
7,2.250001,2
7,2.250001,2
7,2.250001,2
7,2.250001,2
7,2.250001,2
7,2.250001,2
7,2.250001,2
7,2.290002,2
7,2.290002,2
7,2.290002,2
7,2.290002,2
7,2.290002,2
7,2.290002,2
7,2.290002,2
7,2.290002,2
7,2.290002,2
7,2.290002,2
7,2.290002,2
7,2.290002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.310002,2
7,2.320002,2
7,2.320002,2
7,2.320002,2
7,2.330002,2
7,2.330002,2
7,2.330002,2
7,2.330002,2
7,2.330002,2
7,2.330002,2
7,2.330002,2
7,2.370002,2
7,2.370002,2
7,2.380002,2
7,2.380002,2
7,2.380002,2
7,2.380002,2
7,2.410002,2
7,2.410002,2
7,2.410002,2
7,2.410002,2
7,2.410002,2
7,2.430001,2
7,2.440001,2
7,2.460001,2
7,2.460001,2
7,2.460001,2
7,2.460001,2
7,2.460001,2
7,2.460001,2
7,2.470001,2
7,2.470001,2
7,2.470001,2
7,2.470001,2
7,2.470001,2
7,2.470001,2
7,2.480001,2
7,2.520001,2
7,2.530002,2
7,2.530002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.540002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.550002,2
7,2.560002,2
7,2.560002,2
7,2.560002,2
7,2.560002,2
7,2.560002,2
7,2.560002,2
7,2.560002,2
7,2.580002,2
7,2.580002,2
7,2.580002,2
7,2.580002,2
7,2.580002,2
7,2.580002,2
7,2.590002,2
7,2.590002,2
7,2.590002,2
7,2.600002,2
7,2.600002,2
7,2.600002,2
7,2.600002,2
7,2.620002,2
7,2.620002,2
7,2.620002,2
7,2.620002,2
7,2.620002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.630002,2
7,2.640002,2
7,2.640002,2
7,2.640002,2
7,2.640002,2
7,2.640002,2
7,2.640002,2
7,2.640002,2
7,2.640002,2
7,2.640002,2
7,2.650002,2
7,2.650002,2
7,2.650002,2
7,2.650002,2
7,2.650002,2
7,2.650002,2
7,2.650002,2
7,2.650002,2
7,2.650002,2
7,2.650002,2
7,2.650002,2
7,2.650002,2
7,2.650002,2
7,2.650002,2
7,2.650002,2
7,2.650002,2
7,2.650002,2
7,2.650002,2
7,2.650002,2
7,2.650002,2
7,2.650002,2
7,2.650002,2
7,2.660002,2
7,2.670002,2
7,2.670002,2
7,2.710001,2
7,2.710001,2
7,2.710001,2
7,2.710001,2
7,2.710001,2
7,2.710001,2
7,2.710001,2
7,2.710001,2
7,2.710001,2
7,2.710001,2
7,2.710001,2
7,2.730001,2
7,2.730001,2
7,2.730001,2
7,2.730001,2
7,2.730001,2
7,2.730001,2
7,2.730001,2
7,2.740001,2
7,2.740001,2
7,2.740001,2
7,2.740001,2
7,2.740001,2
7,2.740001,2
7,2.740001,2
7,2.740001,2
7,2.740001,2
7,2.740001,2
7,2.740001,2
7,2.740001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.750001,2
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.760001,2.5
7,2.770001,3
7,2.780002,3
7,2.780002,3
7,2.780002,3
7,2.780002,3
7,2.780002,3
7,2.780002,3
7,2.780002,3
7,2.780002,3
7,2.780002,3
7,2.780002,3
7,2.780002,3
7,2.780002,3
7,2.780002,3
7,2.800002,3
7,2.800002,3
7,2.800002,3
7,2.800002,3
7,2.800002,3
7,2.800002,3
7,2.800002,3
7,2.800002,3
7,2.810002,3
7,2.810002,3
7,2.810002,3
7,2.810002,3
7,2.810002,3
7,2.810002,3
7,2.810002,3
7,2.810002,3
7,2.810002,3
7,2.810002,3
7,2.810002,3
7,2.810002,3
7,2.810002,3
7,2.810002,3
7,2.810002,3
7,2.810002,3
7,2.810002,3
7,2.810002,3
7,2.810002,3
7,2.810002,3
7,2.810002,3
7,2.810002,3
7,2.840002,3
7,2.840002,3
7,2.840002,3
7,2.850002,3
7,2.850002,3
7,2.850002,3
7,2.850002,3
7,2.850002,3
7,2.850002,3
7,2.850002,3
7,2.850002,3
7,2.850002,3
7,2.850002,3
7,2.850002,3
7,2.860002,3
7,2.860002,3
7,2.860002,3
7,2.860002,3
7,2.860002,3
7,2.860002,3
7,2.860002,3
7,2.860002,3
7,2.860002,3
7,2.870002,3
7,2.870002,3
7,2.870002,3
7,2.870002,3
7,2.870002,3
7,2.870002,3
7,2.870002,3
7,2.870002,3
7,2.870002,3
7,2.870002,3
7,2.870002,3
7,2.870002,3
7,2.870002,3
7,2.870002,3
7,2.870002,3
7,2.870002,3
7,2.870002,3
7,2.870002,3
7,2.880002,3
7,2.880002,3
7,2.880002,3
7,2.880002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.890002,3
7,2.900002,3
7,2.900002,3
7,2.900002,3
7,2.900002,3
7,2.920002,3
7,2.920002,3
7,2.930001,3
7,2.930001,3
7,2.950001,3
7,2.950001,3
7,2.950001,3
7,2.950001,3
7,2.960001,3
7,2.960001,3
7,2.960001,3
7,2.960001,3
7,2.960001,3
7,2.960001,3
7,2.960001,3
7,2.960001,3
7,2.960001,3
7,2.960001,3
7,2.960001,3
7,2.960001,3
7,2.960001,3
7,2.960001,3
7,2.960001,3
7,2.960001,3
7,2.960001,3
7,2.960001,3
7,2.960001,3
7,2.980001,3
7,2.980001,3
7,2.980001,3
7,2.980001,3
7,2.980001,3
7,2.980001,3
7,2.990001,3
7,2.990001,3
7,2.990001,3
7,2.990001,3
7,2.990001,3
7,3.000001,3
7,3.000001,3
7,3.000001,3
7,3.000001,3
7,3.000001,3
7,3.010001,3
7,3.010001,3
7,3.010001,3
7,3.020001,3
7,3.020001,3
7,3.020001,3
7,3.020001,3
7,3.020001,3
7,3.020001,3
7,3.020001,3
7,3.020001,3
7,3.020001,3
7,3.020001,3
7,3.020001,3
7,3.020001,3
7,3.020001,3
7,3.020001,3
7,3.020001,3
7,3.040002,3
7,3.040002,3
7,3.040002,3
7,3.040002,3
7,3.040002,3
7,3.040002,3
7,3.040002,3
7,3.040002,3
7,3.040002,3
7,3.040002,3
7,3.040002,3
7,3.040002,3
7,3.040002,3
7,3.040002,3
7,3.050002,3
7,3.050002,3
7,3.050002,3
7,3.050002,3
7,3.050002,3
7,3.050002,3
7,3.050002,3
7,3.050002,3
7,3.050002,3
7,3.050002,3
7,3.050002,3
7,3.050002,3
7,3.050002,3
7,3.050002,3
7,3.050002,3
7,3.050002,3
7,3.050002,3
7,3.070002,3
7,3.070002,3
7,3.070002,3
7,3.070002,3
7,3.070002,3
7,3.070002,3
7,3.070002,3
7,3.070002,3
7,3.070002,3
7,3.070002,3
7,3.070002,3
7,3.070002,3
7,3.070002,3
7,3.070002,3
7,3.070002,3
7,3.070002,3
7,3.100002,3
7,3.100002,3
7,3.100002,3
7,3.100002,3
7,3.100002,3
7,3.110002,3
7,3.110002,3
7,3.110002,3
7,3.110002,3
7,3.110002,3
7,3.130002,3
7,3.130002,3
7,3.130002,3
7,3.130002,3
7,3.130002,3
7,3.130002,3
7,3.130002,3
7,3.150002,3
7,3.150002,3
7,3.150002,3
7,3.150002,3
7,3.150002,3
7,3.150002,3
7,3.150002,3
7,3.150002,3
7,3.150002,3
7,3.150002,3
7,3.150002,3
7,3.160002,3
7,3.160002,3
7,3.160002,3
7,3.160002,3
7,3.160002,3
7,3.160002,3
7,3.160002,3
7,3.160002,3
7,3.160002,3
7,3.160002,3
7,3.160002,3
7,3.160002,3
7,3.160002,3
7,3.160002,3
7,3.160002,3
7,3.160002,3
7,3.160002,3
7,3.160002,3
7,3.170002,3
7,3.170002,3
7,3.170002,3
7,3.170002,3
7,3.170002,3
7,3.170002,3
7,3.170002,3
7,3.170002,3
7,3.170002,3
7,3.170002,3
7,3.170002,3
7,3.170002,3
7,3.170002,3
7,3.180001,3
7,3.180001,3
7,3.180001,3
7,3.180001,3
7,3.180001,3
7,3.200001,3
7,3.200001,3
7,3.200001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.230001,3
7,3.240001,3
7,3.240001,3
7,3.240001,3
7,3.240001,3
7,3.240001,3
7,3.240001,3
7,3.240001,3
7,3.250001,3
7,3.250001,3
7,3.250001,3
7,3.250001,3
7,3.250001,3
7,3.250001,3
7,3.250001,3
7,3.250001,3
7,3.250001,3
7,3.250001,3
7,3.250001,3
7,3.250001,3
7,3.260001,3
7,3.260001,3
7,3.260001,3
7,3.260001,3
7,3.260001,3
7,3.260001,3
7,3.260001,3
7,3.260001,3
7,3.280002,3
7,3.280002,3
7,3.280002,3
7,3.280002,3
7,3.280002,3
7,3.280002,3
7,3.280002,3
7,3.280002,3
7,3.280002,3
7,3.280002,3
7,3.280002,3
7,3.280002,3
7,3.280002,3
7,3.280002,3
7,3.280002,3
7,3.280002,3
7,3.280002,3
7,3.280002,3
7,3.280002,3
7,3.280002,3
7,3.280002,3
7,3.350002,3
7,3.350002,3
7,3.350002,3
7,3.350002,3
7,3.350002,3
7,3.350002,3
7,3.350002,3
7,3.350002,3
7,3.350002,3
7,3.350002,3
7,3.350002,3
7,3.350002,3
7,3.350002,3
7,3.350002,3
7,3.350002,3
7,3.350002,3
7,3.350002,3
7,3.350002,3
7,3.350002,3
7,3.350002,3
7,3.350002,3
7,3.350002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.390002,3
7,3.420002,3
7,3.420002,3
7,3.420002,3
7,3.420002,3
7,3.420002,3
7,3.420002,3
7,3.420002,3
7,3.420002,3
7,3.420002,3
7,3.420002,3
7,3.420002,3
7,3.420002,3
7,3.420002,3
7,3.420002,3
7,3.440001,3
7,3.440001,3
7,3.440001,3
7,3.440001,3
7,3.440001,3
7,3.440001,3
7,3.440001,3
7,3.440001,3
7,3.440001,3
7,3.440001,3
7,3.440001,3
7,3.440001,3
7,3.440001,3
7,3.440001,3
7,3.440001,3
7,3.440001,3
7,3.440001,3
7,3.440001,3
7,3.440001,3
7,3.440001,3
7,3.440001,3
7,3.490001,3
7,3.490001,3
7,3.490001,3
7,3.490001,3
7,3.490001,3
7,3.490001,3
7,3.490001,3
7,3.490001,3
7,3.490001,3
7,3.490001,3
7,3.490001,3
7,3.490001,3
7,3.510001,3
7,3.510001,3
7,3.510001,3
7,3.510001,3
7,3.520001,3
7,3.520001,3
7,3.520001,3
7,3.520001,3
7,3.520001,3
7,3.520001,3
7,3.520001,3
7,3.520001,3
7,3.520001,3
7,3.520001,3
7,3.520001,3
7,3.520001,3
7,3.520001,3
7,3.520001,3
7,3.520001,3
7,3.520001,3
7,3.530002,3
7,3.530002,3
7,3.530002,3
7,3.530002,3
7,3.530002,3
7,3.530002,3
7,3.530002,3
7,3.530002,3
7,3.530002,3
7,3.530002,3
7,3.530002,3
7,3.550002,3
7,3.550002,3
7,3.550002,3
7,3.550002,3
7,3.550002,3
7,3.550002,3
7,3.550002,3
7,3.550002,3
7,3.550002,3
7,3.550002,3
7,3.550002,3
7,3.550002,3
7,3.560002,3
7,3.560002,3
7,3.570002,3
7,3.580002,3
7,3.580002,3
7,3.580002,3
7,3.590002,3
7,3.590002,3
7,3.600002,3
7,3.600002,3
7,3.600002,3
7,3.600002,3
7,3.600002,3
7,3.600002,3
7,3.600002,3
7,3.600002,3
7,3.600002,3
7,3.600002,3
7,3.600002,3
7,3.600002,3
7,3.600002,3
7,3.630002,3
7,3.630002,3
7,3.630002,3
7,3.630002,3
7,3.630002,3
7,3.630002,3
7,3.630002,3
7,3.630002,3
7,3.630002,3
7,3.630002,3
7,3.630002,3
7,3.630002,3
7,3.630002,3
7,3.630002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.640002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.660002,3
7,3.680001,3
7,3.690001,3
7,3.690001,3
7,3.690001,3
7,3.690001,3
7,3.690001,3
7,3.690001,3
7,3.690001,3
7,3.690001,3
7,3.690001,3
7,3.690001,3
7,3.690001,3
7,3.690001,3
7,3.690001,3
7,3.690001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.710001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.730001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.740001,3
7,3.760001,3
7,3.760001,3
7,3.760001,3
7,3.760001,3
7,3.760001,3
7,3.760001,3
7,3.760001,3
7,3.760001,3
7,3.760001,3
7,3.760001,3
7,3.760001,3
7,3.760001,3
7,3.760001,3
7,3.760001,3
7,3.760001,3
7,3.760001,3
7,3.760001,3
7,3.760001,3
7,3.760001,3
7,3.760001,3
7,3.760001,3
7,3.760001,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.790002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.800002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
7,3.820002,3
