max_table_score,mean_table_score,median_table_score
6,2.590002,2
6,2.590002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.600002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.610002,2
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.620002,2.5
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.640002,3
6,2.650002,3
6,2.660002,3
6,2.660002,3
6,2.660002,3
6,2.660002,3
6,2.660002,3
6,2.660002,3
6,2.660002,3
6,2.660002,3
6,2.660002,3
6,2.660002,3
6,2.660002,3
6,2.660002,3
6,2.670002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.680002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.700002,3
6,2.720002,3
6,2.720002,3
6,2.720002,3
6,2.720002,3
6,2.720002,3
6,2.720002,3
6,2.720002,3
6,2.720002,3
6,2.720002,3
6,2.720002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
6,2.730002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.790002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.800002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.810002,3
8,2.820002,3
8,2.820002,3
8,2.820002,3
8,2.820002,3
8,2.820002,3
8,2.820002,3
8,2.820002,3
8,2.820002,3
8,2.820002,3
8,2.820002,3
8,2.820002,3
8,2.820002,3
8,2.830002,3
8,2.830002,3
8,2.830002,3
8,2.830002,3
8,2.830002,3
8,2.830002,3
8,2.830002,3
8,2.830002,3
8,2.830002,3
8,2.830002,3
8,2.830002,3
8,2.830002,3
8,2.830002,3
8,2.830002,3
8,2.830002,3
8,2.830002,3
8,2.830002,3
8,2.830002,3
8,2.830002,3
8,2.830002,3
8,2.830002,3
8,2.880002,3
8,2.880002,3
8,2.880002,3
8,2.880002,3
8,2.880002,3
8,2.880002,3
8,2.880002,3
8,2.880002,3
8,2.880002,3
8,2.880002,3
8,2.880002,3
8,2.880002,3
8,2.880002,3
8,2.880002,3
8,2.880002,3
8,2.880002,3
8,2.880002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.890002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.900002,3
8,2.910002,3
8,2.910002,3
8,2.910002,3
8,2.910002,3
8,2.910002,3
8,2.910002,3
8,2.910002,3
8,2.910002,3
8,2.910002,3
8,2.910002,3
8,2.910002,3
8,2.910002,3
8,2.910002,3
8,2.910002,3
8,2.910002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.950002,3
8,2.960002,3
8,2.960002,3
8,2.960002,3
8,2.960002,3
8,2.960002,3
8,2.960002,3
8,2.960002,3
8,2.960002,3
8,2.960002,3
8,2.960002,3
8,2.960002,3
8,2.960002,3
8,2.960002,3
8,2.960002,3
8,2.960002,3
8,2.960002,3
8,2.960002,3
8,2.960002,3
8,2.960002,3
8,2.960002,3
8,2.960002,3
8,2.970002,3
8,2.970002,3
8,2.970002,3
8,2.970002,3
8,2.970002,3
8,2.970002,3
8,2.970002,3
8,2.970002,3
8,2.970002,3
8,2.970002,3
8,2.970002,3
8,2.970002,3
8,2.970002,3
8,2.970002,3
8,2.970002,3
8,2.970002,3
8,2.970002,3
8,2.970002,3
8,2.970002,3
8,2.970002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.000002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.030002,3
8,3.050002,3
8,3.050002,3
8,3.050002,3
8,3.050002,3
8,3.050002,3
8,3.050002,3
8,3.050002,3
8,3.050002,3
8,3.050002,3
8,3.050002,3
8,3.050002,3
8,3.050002,3
8,3.050002,3
8,3.050002,3
8,3.050002,3
8,3.050002,3
8,3.050002,3
8,3.060002,3
8,3.060002,3
8,3.060002,3
8,3.060002,3
8,3.060002,3
8,3.060002,3
8,3.060002,3
8,3.060002,3
8,3.060002,3
8,3.070002,3
8,3.070002,3
8,3.080002,3
8,3.080002,3
8,3.080002,3
8,3.080002,3
8,3.080002,3
8,3.080002,3
8,3.080002,3
8,3.080002,3
8,3.080002,3
8,3.080002,3
8,3.080002,3
8,3.080002,3
8,3.080002,3
8,3.080002,3
8,3.080002,3
8,3.080002,3
8,3.080002,3
8,3.080002,3
8,3.080002,3
8,3.080002,3
8,3.090002,3
8,3.110002,3
8,3.110002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.120002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.140002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.170002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.180002,3
8,3.200002,3
8,3.200002,3
8,3.210002,3
8,3.210002,3
8,3.210002,3
8,3.210002,3
8,3.210002,3
8,3.210002,3
8,3.210002,3
8,3.210002,3
8,3.210002,3
8,3.210002,3
8,3.210002,3
8,3.210002,3
8,3.210002,3
8,3.220002,3
8,3.220002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.240002,3
8,3.260002,3
8,3.260002,3
8,3.260002,3
8,3.260002,3
8,3.260002,3
8,3.260002,3
8,3.260002,3
8,3.260002,3
8,3.260002,3
8,3.260002,3
8,3.260002,3
8,3.260002,3
8,3.260002,3
8,3.260002,3
8,3.260002,3
8,3.260002,3
8,3.260002,3
8,3.280002,3
8,3.280002,3
8,3.280002,3
8,3.280002,3
8,3.280002,3
8,3.280002,3
8,3.280002,3
8,3.280002,3
8,3.280002,3
8,3.280002,3
8,3.280002,3
8,3.280002,3
8,3.280002,3
8,3.280002,3
8,3.280002,3
8,3.280002,3
8,3.280002,3
8,3.280002,3
8,3.280002,3
8,3.280002,3
8,3.280002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.290002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
8,3.300002,3
